URL,Snippet
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/692/end/727,"reflected in publicly traded stocks when we see mom and pop businesses going out and restaurants shutting down and lockdown measures and other activities being curtailed as a consequence of a spread of the illness, that's not reflected"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/911/end/946,"relief and stimulus. the notion we'll see the economy completely stall given the fact we've had the maximum amount of fiscal and monetary support we put in already and as we given to see better visibility in terms of covid relief, we have to be a little more confident in"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/1230/end/1265,"attack of the debt tsunami, warning global debt can reach $277 trillion by the end of the year a record high as governments across the world spend more to bail out economies hit by covid. joining us to discuss is mark"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/1569/end/1604,"plus, the cdc warning americans not to travel ahead of the holidays, as covid cases surge across the country we'll tell you what it means for the travel stocks. that's next on 'power lunch."
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/1815/end/1850,democratic staff have been talking about another government funding bill as well as it is possible to move forward on another covid relief package we will see if this is able to change the parameters of negotiations as we move forward. guys
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/1892/end/1927,"before everybody else. while the cdc is warning people not to travel, i think most investors are look beyond this near-term travel season. the first chart is i look at the correlation of the jets etf to the coronavirus cases."
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/2029/end/2064,"announced covid-19 vaccine we'll bring it to you live when it happens plus, taking stock at thanksgiving amid the pandemic while smaller holiday parties could impact food stocks, winter lockdowns may bring stronger"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/2029/end/2064,"announced covid-19 vaccine we'll bring it to you live when it happens plus, taking stock at thanksgiving amid the pandemic while smaller holiday parties could impact food stocks, winter lockdowns may bring stronger"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/2256/end/2291,"be calling tampa, florida home that's where they'll have to start their season after failing to get government approval to play in canada a new cdc study shows just how much mask mandates can help."
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/2269/end/2304,"it looked at what happened in kansas in july after the governor required the use of face coverings in the 24 counties that went along with that order, covid-19 cases fell 6% over the next six weeks, but in the 81 counties"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/2705/end/2740,this program has also caused shortages of important medicines. i'm announcing we are ending the unapproved drugs initiative program to stop this unfair practi practice so prices are lifted by a
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/3201/end/3236,"vaccine, covid vaccine breakthrough until after the election because pfizer was so upset with the plans that the president was coming out with with respect to drug pricing and that he deserves credit for the -- for the initiative that"
https://archive.org/details/CNBC_20201120_190000_Power_Lunch#start/3643/end/3678,use authorization for his covid vaccine today. an
https://archive.org/details/CNBC_20201120_160000_Squawk_Alley#start/107/end/142,"particularly as the opportunity to go to a physical gym, that is diminishing as we see cases rise across the country and more restrictions or, you know, partial lockdowns. but as you lay out the themes, i'm thinking of some of the companies that have spent the last, you know, seven, eight"
https://archive.org/details/CNBC_20201120_160000_Squawk_Alley#start/169/end/204,is going to continue through this holiday season. happy friday this is the period for cloud where the infrastructure gets tested even more so this season. are there opportunities for
https://archive.org/details/CNBC_20201120_160000_Squawk_Alley#start/201/end/236,"platforms. so, you know, we expect good growth for all of them and one thing i point out which we had in the report yesterday are monthly covid-19 consumer trackers e-commerce spending is elevated."
https://archive.org/details/CNBC_20201120_160000_Squawk_Alley#start/1868/end/1903,"level. in india, confirmed covid-19 cases have surpassed nine million. new delhi's main crematorium is packed and hospitals are nearing capacity election day may be over here at home but many americans are still feeling stressed"
https://archive.org/details/CNBC_20201120_160000_Squawk_Alley#start/2011/end/2046,they said that the coronavirus is still going to sort of hit their subscription revenue so what should investors perhaps be keeping an eye on for some of the names in the shorter term? yes so there will be a separation there. certainly been covid-19 beneficiaries. the collaboration of stocks in
https://archive.org/details/CNBC_20201120_160000_Squawk_Alley#start/2026/end/2061,"particular the zooms, the slacks, those types. and then there are covid-19 laggers serving industries and airline transportation, hospitality, those sort of sectors or workday those are tough replatforming"
