,url,snippet,doc_cluster
614,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/653/end/688,emergency funding for economies hit by the coronavirus pandemic. america's top public health agency. the center for disease control has urged americans not to travel for thanksgiving or spend it with people outside of their own household.,1
615,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/672/end/707,over 1000 cases are surging in the u.s. and officials are concerned. the coronavirus could spread even more up italy between states. over the holiday period. germany has recorded its highest number of daily corona virus cases. more than 23,1
616,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/704/end/739,as germany continues to battle. the virus with partial lockdown tougher restrictions could be put in place when chancellor merkel meets with the heads of the federal states next week. to w.'s chief political editor has been,0
617,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/704/end/739,as germany continues to battle. the virus with partial lockdown tougher restrictions could be put in place when chancellor merkel meets with the heads of the federal states next week. to w.'s chief political editor has been,0
618,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/744/end/779,"tough on measures through with those crucial heads of the federal, state, syria, and many in the end decide which measures to take. next. there is always a delay. we've learnt this throughout the year to see what effect any kind of lockdown has. currently there's a hope,",0
619,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/724/end/759,"following this story, joins us now. here despite a partial lockdown, germany keeps hitting record daily highs. is there any political consensus on where the tougher measures are actually needed? not quite. the german chancellor spectacularly failed in the last round to get",0
620,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/811/end/846,but throughout the entire region. there's also a big focus right now on testing whether we can have fast tests in time for that crucial christmas period. when everybody gets together here in europe to make at least that celebration safe. so we're on the final stretch towards vaccinations,0
621,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/846/end/881,"the patient was being treated for suspected corona virus infection. we have chosen not to play that particular clip, but we will show you scenes of the hospital struggling to cope. you'll also meet a woman whose father been fighting against mismanagement in the health sector and",1
622,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/932/end/967,it was already too late. at about the same time this video filmed in the code 900 ward of this exact hospital caused consternation in italy with the recent campaign and its capital. naples were mostly spared from the 1st wave of the coronavirus,1
623,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/972/end/1007,people in the probable way. even if we try we're also worried about being infected . our main issue is the lack of hospital beds and personnel. but this doctor simona says another problem. italy has cut down healthcare spending,1
624,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/1044/end/1079,"you know, was put under lockdown far too late when her father got sick in mid october. life here and sunny. tell us this business always. she's sure her dad will be missed here. moments ago, one of them, when they were caught up in the south, you know what i would do. one of the reasons why everybody loved him as",0
625,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/1090/end/1125,a look now at some of the other developments in the corona virus pandemic. pfizer says it is asking u.s. regulators to allow emergency use of its covert 19 vaccine. it starts the clock on a process that could bring limited 1st doses as early as next month's pfizer and,8
626,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/1125/end/1160,but the spread of the virus has showed signs of slowing down there. and the u.s. states of california and ohio have ordered residents to stay at home and avoid non-essential social gatherings between 10 pm and 5 am. the number of new,1
627,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/1110/end/1145,"its german partner buy on tech have announced that its vaccine appears. 95 percent effective, preventing mild to severe covert 90 in india, the total number of people infected with cove it has passed the 9000000 mark. it's the world's 2nd highest number of infections after the united states,",8
628,https://archive.org/details/DW_20201120_120000_Auf_den_Punkt#start/2277/end/2312,"a team with our isolation process on the truth. and that causes the cavity carriers who want to do, especially true when there's a lot of care. it's. while it's often a reason that kids don't like to brush their teeth or let them get crushed from",1
